id,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line
676203,0,1,120,130,15,0,30961,0.33,31,1/24/1998 4:29
676204,0,0,34,130,10,0,6823,0.24,16,8/30/1985 5:42
676226,0,2,120,130,5,0,4241,0.66,9,5/3/2002 5:50
676230,0,0,120,130,5,0,9198,0.5,11,8/15/1994 7:44
676247,0,1,120,130,17,0,2727,0.19,22,4/9/2001 11:54
676268,0,0,120,130,5,0,2298,0.09,20,12/30/1996 5:28
676271,0,2,120,130,15,0,9728,0.44,32,6/30/1991 6:48
676285,0,2,120,130,5,0,14289,0.82,29,7/7/2001 6:41
676290,0,1,120,130,9,0,9707,0.39,21,10/16/1999 6:49
676301,0,1,36,130,7,0,5688,0.33,13,10/28/2003 4:04
676308,0,0,120,130,4,0,4496,0.9,14,2/9/2005 10:45
676313,0,2,53,130,3,0,540,0.36,13,8/11/2000 7:07
676330,0,0,120,130,14,0,5857,0.16,42,9/5/1979 10:44
676332,0,2,120,130,5,0,10596,0.79,15,12/13/1995 2:10
676382,0,0,59,130,10,0,14057,0.91,32,2/23/1998 6:58
676410,0,1,120,130,9,0,4260,0.28,34,2/18/1999 7:19
676417,0,2,120,130,8,0,3371,0.21,26,12/29/2002 7:36
676423,0,1,48,130,4,0,1535,0.21,5,3/18/2005 7:33
676427,0,0,120,130,5,0,18678,0.83,13,8/31/2002 8:35
676430,3,0,14,130,9,0,2602,0.38,21,11/4/2001 7:38
676438,0,1,120,130,5,0,5581,0.64,15,11/18/2004 7:46
676471,0,2,54,130,9,0,4118,0.48,15,1/23/2004 8:31
676495,0,1,120,130,6,0,113,0.01,19,7/16/2005 10:42
676502,0,2,120,130,7,0,6941,0.58,31,5/24/1998 10:22
676521,0,0,27,130,7,0,9456,0.72,27,10/16/1999 11:16
676543,0,0,120,130,6,0,5976,0.63,13,1/15/2000 8:04
676546,0,1,120,130,9,0,36670,0.92,46,1/6/1990 11:51
676629,0,0,37,130,14,0,1172,0.03,43,1/12/1989 1:11
676630,0,0,120,130,9,0,1639,0.08,24,5/12/1989 5:25
676637,0,0,120,130,12,0,3110,0.04,26,9/13/1994 8:49
676647,0,0,24,130,12,0,8486,0.11,28,6/8/1990 10:57
676667,1,0,15,130,10,0,11560,0.34,29,9/8/1995 7:04
676706,0,0,120,130,15,0,52831,0.53,38,3/28/1969 6:50
676756,0,0,120,130,9,0,38948,0.48,32,4/29/1986 9:07
676779,0,2,120,130,15,0,11160,0.19,39,6/25/1992 9:13
676800,1,1,5,130,7,0,2095,0.09,17,3/1/1997 10:13
676812,0,1,120,130,4,0,937,0.04,10,10/12/2000 8:14
676849,1,3,15,130,4,0,9674,0.82,13,4/14/2000 12:12
676867,0,1,120,130,14,0,12869,0.2,29,12/7/1972 9:32
676880,0,0,120,130,5,0,8757,0.63,10,12/19/2004 9:39
676925,0,3,38,130,7,0,13957,0.77,14,9/20/1987 11:17
676941,0,2,120,130,5,0,918,0.13,11,12/10/2000 10:28
676959,0,1,120,130,19,0,3823,0.07,29,7/16/1988 11:40
676963,0,0,120,130,11,0,34506,0.56,17,11/28/1997 12:45
676980,0,0,29,130,5,0,3347,0.36,11,3/24/2004 11:00
676986,0,0,120,130,4,0,2849,0.95,8,12/5/2001 11:03
677014,0,0,120,130,5,0,0,0,16,3/3/1991 11:25
677017,0,0,120,130,11,0,6363,0.85,19,12/1/1996 7:38
677032,0,0,120,130,6,0,2460,0.33,7,3/26/1999 7:12
677043,0,1,120,130,6,0,1845,0.33,9,7/29/1997 1:00
677048,0,2,120,130,10,0,8783,0.38,20,3/15/2000 1:22
677049,0,0,120,130,6,0,2174,0.44,18,12/10/2000 12:04
677055,1,3,19,115,15,1,11733,0.76,45,6/22/1987 1:08
677072,0,1,120,130,10,0,34845,0.76,32,3/2/1995 1:36
677086,0,0,120,103,12,1,11525,0.58,20,3/8/1990 5:58
677087,0,1,120,130,2,0,2289,0.46,3,3/30/2003 12:28
677108,0,1,120,104,9,1,11798,0.89,22,8/28/1997 1:42
677115,0,1,120,130,5,0,6841,0.69,8,8/12/2006 12:01
677131,0,1,120,130,11,0,59512,0.96,24,5/17/1988 2:00
677134,0,1,120,130,7,0,13243,0.56,9,6/28/2003 3:16
677162,0,0,120,130,7,0,1291,0.2,11,9/20/2004 2:30
677175,0,0,120,130,9,0,13794,0.65,17,12/31/1996 2:07
677199,0,3,120,130,15,0,76001,0.92,64,2/6/1990 1:59
677202,0,1,120,130,13,0,25686,0.61,28,9/2/1996 3:21
677271,0,2,120,130,8,0,2743,0.2,21,10/27/1997 2:58
677310,0,0,42,130,5,0,3163,0.77,44,2/19/1999 3:35
677324,1,5,7,130,23,0,8195,0.18,55,12/7/1995 3:55
677326,0,3,120,130,3,0,1651,0.6,4,12/6/2007 4:32
677330,0,0,57,130,8,0,9331,0.75,28,10/8/1995 5:05
677342,0,0,64,130,9,0,19780,0.94,28,11/12/1994 4:14
677347,0,1,120,130,10,0,4468,0.17,28,9/17/1999 5:19
677354,2,1,13,130,2,0,171,0.04,29,11/1/1996 4:47
677395,0,0,120,130,6,0,2275,0.57,26,12/31/1996 4:59
677398,0,0,120,130,7,0,763,0.15,11,4/9/2001 6:16
677405,0,1,120,130,5,0,2225,0.08,12,11/19/2004 5:10
677458,0,1,120,130,6,0,19617,0.68,32,10/4/1998 7:35
677482,1,1,7,130,19,0,5488,0.08,42,12/28/1991 6:57
677491,0,2,120,130,15,0,20135,0.26,39,4/3/1985 6:54
677492,0,0,120,130,7,0,6232,0.29,25,11/2/1997 9:59
677497,0,2,53,130,7,0,2933,0.12,12,12/7/1995 7:10
677563,1,2,22,92,9,1,6133,0.6,23,5/21/1993 9:07
677567,0,0,65,130,3,0,6019,0.26,14,9/11/1983 9:27
677569,0,1,120,130,12,0,12210,0.66,27,11/12/1994 8:16
677605,0,1,120,130,9,0,26491,0.58,14,12/1/2002 5:11
677650,0,0,120,130,9,0,7004,0.34,20,9/1/2002 11:48
677651,0,0,120,130,10,0,21817,0.76,17,9/1/2002 11:50
677670,0,0,120,130,8,0,26689,0.63,32,4/10/2001 2:24
677677,0,0,120,130,14,0,18710,0.24,17,5/5/2002 4:15
677683,0,0,120,130,14,0,17000,0.62,18,1/10/1979 4:52
677684,1,0,9,130,14,0,16335,0.64,28,4/1/1997 4:07
677690,0,1,120,130,4,0,4503,0.82,9,11/11/2000 4:37
677760,0,0,120,130,12,0,6790,0.53,29,6/14/2000 7:56
677798,0,2,120,130,7,0,920,0.09,11,2/24/2004 11:25
677802,0,0,120,130,8,0,21012,0.83,11,3/10/2007 2:49
677831,0,0,120,130,4,0,1626,0.14,16,5/11/1993 12:46
677834,0,0,70,130,11,0,3911,0.27,22,12/5/2002 12:34
677842,0,2,120,130,6,0,17258,0.77,15,3/31/1998 5:49
677855,0,1,120,130,16,0,16882,0.32,38,4/21/2000 6:01
677882,0,2,120,117,13,1,19885,0.67,37,9/30/1991 10:07
677888,0,0,54,130,12,0,27168,0.57,21,10/6/1984 10:09
677901,0,0,120,130,3,0,17,0,6,4/15/2000 10:40
677902,0,1,120,130,13,0,34407,0.69,36,6/21/1993 10:46
677932,0,2,120,130,11,0,26301,0.41,25,4/1/1997 10:29
677937,0,0,37,130,13,0,77963,0.89,33,2/21/1999 9:06
677983,0,0,55,130,6,0,1790,0.22,19,5/10/2001 11:36
677988,0,0,120,130,9,0,9481,1,12,11/20/2004 10:40
678015,0,3,42,130,14,0,7683,0.64,39,6/26/1992 11:59
678079,0,0,120,130,7,0,3676,0.62,9,4/11/2001 5:07
678086,0,0,120,130,14,0,13548,0.22,52,5/16/1977 1:04
678088,0,1,120,130,9,0,119970,0.86,35,10/15/1998 3:59
678111,0,0,120,98,3,1,3666,0.16,12,8/29/1997 1:33
678117,0,2,32,130,15,0,18285,0.53,46,8/6/1990 1:28
678125,0,0,120,130,8,0,52045,0.74,14,5/11/1978 1:34
678133,1,1,23,130,14,0,20730,0.62,44,4/25/1981 1:47
678177,0,0,120,130,13,0,8077,0.23,21,12/2/1996 1:24
678210,0,0,120,130,3,0,2908,0.97,9,9/28/1997 3:30
678241,0,1,120,130,23,0,14785,0.14,46,8/7/1984 3:09
678292,0,1,120,130,5,0,0,0,29,11/13/1994 3:02
678299,0,2,120,130,12,0,4776,0.28,18,6/8/2007 4:05
678324,0,2,120,130,11,0,7820,0.49,18,1/2/2003 10:47
678339,1,2,21,130,7,0,5926,0.94,56,1/13/1989 3:48
678342,1,0,23,130,9,0,6521,0.75,16,6/14/2000 4:57
678349,0,0,120,130,4,0,8979,0.24,12,4/30/2003 5:02
678381,0,1,120,130,19,0,5616,0.42,30,1/16/2000 4:36
678399,0,0,120,130,4,0,10440,0.58,16,5/29/1986 5:52
678451,0,0,120,96,7,1,6393,0.78,13,11/27/1997 6:12
678461,0,1,32,130,9,0,3132,0.21,36,12/8/1995 6:16
678473,0,0,120,130,4,0,2455,0.33,8,2/15/2000 6:32
678492,0,0,120,130,9,0,6151,0.24,46,11/12/2000 2:51
678498,0,1,120,130,21,0,27548,0.42,39,12/23/1992 7:44
678514,0,0,32,130,9,0,19431,0.8,20,5/3/1991 8:27
678531,0,0,52,130,10,0,4378,0.26,20,10/12/2000 8:53
678533,0,1,120,130,6,0,4752,0.29,15,3/28/2000 2:07
678544,0,0,30,130,17,0,36067,0.69,32,12/10/1989 10:23
678561,0,2,120,130,8,0,9705,0.84,14,7/30/1997 9:41
678588,0,0,120,130,9,0,18476,0.65,13,4/14/2006 10:10
678592,0,0,120,130,11,0,12821,0.36,24,5/24/2004 10:39
678614,0,1,120,130,6,0,4941,0.78,11,12/10/2006 9:58
678681,0,3,120,130,18,0,3985,0.08,50,11/8/1996 2:30
678697,0,0,120,130,5,0,4369,0.07,17,2/10/1990 1:17
678700,0,2,120,130,5,0,6150,0.24,16,8/30/1997 5:32
678703,0,0,120,130,6,0,30889,0.95,24,6/6/1979 5:28
678719,0,1,120,130,14,0,991,0.02,28,7/23/1970 6:39
678744,0,1,73,130,10,0,7337,0.37,22,5/2/1997 7:25
678747,0,0,120,130,7,0,12551,0.6,9,4/4/1991 1:04
678777,0,0,120,130,15,0,4413,0.61,38,11/28/1997 7:19
678788,0,0,120,130,3,0,6482,0.78,6,5/16/2000 8:51
678796,0,0,120,130,10,0,19691,0.38,30,9/23/1999 7:00
678825,0,3,45,130,10,0,12425,0.69,57,11/14/1994 8:15
678829,0,0,120,130,22,0,21965,0.33,76,9/22/1964 11:59
678843,0,0,120,130,16,0,1255,0.05,25,9/28/2003 9:30
678850,0,2,120,130,10,0,12701,0.65,27,1/11/2001 3:04
678853,0,0,34,130,4,0,22671,0.95,9,4/18/1994 10:06
678881,0,0,120,130,9,0,17455,0.49,35,1/11/1996 5:41
678894,0,0,120,130,18,0,23754,0.42,61,7/27/1992 10:34
678898,0,2,79,130,29,0,14275,0.29,56,9/4/1996 12:35
678900,0,1,50,130,24,0,2944,0.04,62,4/3/1974 10:29
678904,0,0,120,130,10,0,11161,0.92,10,1/1/2005 10:20
678910,0,3,42,130,4,0,7350,0.75,23,8/29/1996 12:37
678920,0,3,120,130,4,0,659,0.11,16,3/2/2003 9:45
678924,0,1,120,130,8,0,3865,0.3,30,11/23/1998 9:48
679000,0,1,40,107,13,1,9593,0.46,23,8/26/1992 11:47
679002,0,0,27,130,15,0,14017,0.56,50,2/3/1991 10:47
679022,0,4,120,130,3,0,9140,0.29,5,1/13/1990 8:08
679025,0,0,120,130,10,0,20043,0.72,21,1/2/1997 11:05
679046,0,2,31,130,9,0,11513,0.49,21,8/11/1995 12:21
679053,0,2,120,130,10,0,5547,0.11,21,5/18/1994 12:24
679067,0,0,25,130,10,0,4366,0.31,27,7/17/1994 12:34
679069,0,1,120,130,11,0,7709,0.19,19,7/10/2001 12:35
679090,0,1,62,130,2,0,1114,0.66,19,8/21/1993 12:56
679103,0,3,120,130,14,0,16339,0.76,26,9/4/1996 12:58
679105,0,0,120,130,6,0,40772,0.11,40,4/23/1993 2:59
679109,1,1,11,130,17,0,29661,0.32,44,12/23/1998 12:09
679119,0,0,120,130,5,0,2899,0.4,8,3/2/2003 12:10
679122,0,1,120,130,18,0,4105,0.07,44,6/1/1997 2:11
679146,0,2,120,130,13,0,12154,0.14,30,5/23/1993 1:30
679153,0,0,120,130,8,0,5340,0.1,26,1/17/2000 12:34
679159,0,2,61,130,14,0,10957,0.49,23,6/24/2004 1:37
679170,0,2,120,130,16,0,33629,0.83,24,8/7/1990 2:00
679178,0,1,120,130,8,0,8590,0.28,21,4/16/2000 1:59
679185,0,0,120,130,8,0,17108,0.55,24,12/18/1999 3:34
679192,0,1,120,130,12,0,43144,0.98,41,1/18/1994 1:12
679227,0,0,73,130,7,0,25881,0.51,23,11/26/1998 6:58
679239,0,1,120,130,12,0,58923,0.58,34,3/20/1994 6:59
679279,0,0,120,130,15,0,82739,0.26,28,7/29/1986 3:10
679309,0,2,120,130,4,0,8867,0.45,10,5/7/1996 3:39
679332,0,1,46,130,11,0,36104,0.9,23,6/12/1995 4:01
679352,0,2,120,130,3,0,0,0,10,3/22/1982 3:20
679353,0,0,67,130,14,0,58168,0.56,32,6/16/1989 11:52
679356,0,1,120,130,5,0,7812,0.55,12,12/24/1992 3:25
679411,0,0,120,130,19,0,16050,0.73,53,5/5/1985 5:26
679427,0,0,120,130,11,0,19018,0.83,18,8/14/2000 5:49
679480,0,1,120,130,5,0,2291,0.66,5,7/17/2006 12:09
679525,0,1,120,66,5,1,0,0,17,6/15/1996 8:41
679527,0,0,120,130,12,0,4546,0.36,15,12/7/2001 7:17
679533,0,0,61,130,14,0,14926,0.34,24,10/24/1998 7:52
679565,0,0,80,130,7,0,437,0.29,13,1/29/2004 9:07
679572,0,3,28,130,10,0,9453,0.39,38,4/7/1996 9:03
679610,0,1,120,130,12,0,3967,0.09,21,4/25/2004 10:46
679644,0,0,120,130,9,0,1976,0.23,12,7/18/1994 12:48
679659,0,0,120,109,10,1,2741,0.12,18,3/11/1996 8:59
679662,0,0,120,130,6,0,66827,1,29,1/22/1994 2:52
679691,0,0,120,130,11,0,7318,0.33,34,2/2/1997 5:12
679706,0,1,120,130,9,0,14064,0.45,25,3/4/1997 6:16
679744,0,1,120,130,12,0,1763,0.04,29,1/3/1997 5:19
679758,1,0,4,130,13,0,11602,0.23,31,7/15/1989 12:41
679760,0,0,120,130,7,0,4573,0.47,17,3/18/2000 7:55
679776,0,0,120,85,4,1,14,0,25,8/17/1994 9:11
679780,1,0,15,114,16,1,32239,0.65,38,10/19/1982 10:16
679794,0,0,38,130,10,0,23810,0.37,35,8/24/1987 9:28
679826,0,1,120,130,14,0,9912,0.4,20,10/19/1982 10:07
679848,2,0,17,130,2,0,3388,0.97,22,9/26/1992 10:30
679852,0,4,120,130,9,0,8094,0.52,26,7/7/1996 11:19
679874,0,0,51,130,17,0,4493,0.19,29,7/31/2003 10:59
679929,0,0,120,130,7,0,18668,0.89,12,4/12/2001 12:14
679944,0,1,120,34,5,1,8600,0.39,19,3/24/1999 11:38
679950,0,2,120,114,3,1,403,0.05,7,5/17/2000 1:03
679962,0,3,120,130,10,0,19656,0.44,17,10/20/1999 12:51
679972,0,0,120,130,3,0,5541,0.88,10,2/13/2005 6:17
679974,0,0,120,130,5,0,5455,0.85,7,11/28/2003 12:23
680000,0,1,120,130,12,0,14308,0.55,23,3/24/1999 1:09
680027,0,0,120,130,8,0,22614,0.75,15,2/13/1995 1:39
680059,0,0,120,130,9,0,0,0,21,3/13/2002 4:03
680060,0,0,120,130,5,0,2400,0.33,11,10/13/2006 3:41
680061,0,1,30,130,6,0,3085,0.4,15,5/14/1995 4:40
680092,0,0,120,130,22,0,23027,0.89,54,10/30/1997 3:23
680113,0,0,120,130,3,0,774,0.19,12,9/4/2002 5:07
680131,0,3,120,130,5,0,109,0.01,21,10/16/1994 5:25
680149,0,2,120,130,14,0,9421,0.52,27,4/7/2002 5:47
680155,0,0,120,130,9,0,34229,0.76,20,5/31/1986 6:01
680174,0,1,51,130,16,0,14718,0.49,24,11/13/2000 5:55
680190,0,0,120,130,9,0,4299,0.43,16,10/29/2003 6:20
680191,0,1,32,130,10,0,5080,0.39,27,6/27/1998 7:57
680199,0,0,120,130,13,0,6236,0.13,18,6/11/1981 5:13
680206,0,2,120,130,2,0,15124,0.66,7,6/7/1996 7:56
680216,0,1,120,130,6,0,7979,0.96,22,9/12/2001 6:43
680238,0,2,120,130,8,0,9993,0.28,14,10/10/2002 7:33
680249,0,0,120,130,10,0,8806,0.24,30,3/22/2005 9:05
680256,0,0,120,130,10,0,9786,0.75,13,4/18/1977 9:26
680286,1,0,6,130,11,0,2857,0.31,14,10/9/2007 1:22
680291,0,1,120,130,11,0,19021,0.58,21,7/5/1997 4:21
680314,0,1,120,130,5,0,5518,0.24,10,8/18/1994 7:15
680324,0,1,120,130,5,0,5139,0.71,15,1/24/1999 6:45
680365,0,0,120,130,5,0,12653,0.49,14,4/27/2004 12:06
680385,0,1,120,130,14,0,36640,0.86,25,3/9/2002 9:38
680393,0,0,120,130,6,0,4215,0.61,6,1/12/2007 9:59
680395,0,0,120,130,12,0,2542,0.07,42,11/16/1994 9:54
680400,0,3,120,130,10,0,17827,0.4,33,5/4/1997 12:35
680409,0,0,75,130,7,0,3212,0.66,23,5/29/1998 2:49
680418,0,1,120,130,7,0,10058,0.7,12,11/14/2000 10:37
680422,0,0,71,106,3,1,1172,0.38,8,5/30/1998 11:42
680433,0,1,120,130,5,0,2927,0.42,21,9/21/1999 12:19
680444,0,2,36,130,18,0,1621,0.3,24,3/4/2003 11:28
680470,0,0,120,130,9,0,6957,0.71,10,11/16/1994 12:41
680482,0,0,120,130,8,0,3873,0,17,2/2/1992 8:30
680485,0,1,120,130,6,0,12054,0.83,16,2/3/1995 9:06
680492,0,0,120,130,9,0,7298,0.77,31,1/11/2002 9:45
680503,0,2,120,130,5,0,119,0.01,15,7/26/2004 2:40
680544,0,0,30,130,7,0,4411,0.26,15,10/21/1999 6:08
680556,0,0,120,130,7,0,4621,0.96,8,11/4/2002 3:20
680566,0,0,57,130,15,0,15573,0.8,29,6/24/1993 4:30
680577,0,1,120,130,4,0,4248,0.69,11,11/9/2001 3:52
680607,0,1,48,130,10,0,3344,0.24,36,1/4/1997 4:48
680631,0,0,120,130,16,0,18044,0.11,27,3/30/1998 5:40
680661,0,1,120,130,10,0,22917,0.64,23,2/3/1997 6:38
680672,2,0,15,130,9,0,7660,0.25,30,3/12/1990 6:40
680684,0,0,120,130,2,0,78213,0.81,8,7/3/1997 8:03
680688,2,0,9,130,16,0,12280,0.16,23,3/4/1980 7:13
680694,1,0,11,130,11,0,8314,0.6,16,9/15/2000 8:05
680710,0,0,120,130,9,0,29825,0.5,19,7/24/1999 6:42
680776,0,0,120,114,6,1,4616,0.69,15,2/10/1990 10:40
680791,0,0,120,130,10,0,33673,0.64,20,4/9/2002 12:21
680822,0,1,120,130,15,0,18214,0.48,34,10/16/2000 5:22
680891,1,1,13,130,7,0,3255,0.46,24,5/26/1993 7:56
680893,1,1,19,130,14,0,8313,0.57,29,6/15/1995 8:02
680899,7,1,13,57,10,2,6970,0.55,27,5/2/1992 1:16
680911,0,1,120,130,4,0,3497,0.64,7,7/15/1995 8:51
680934,0,2,120,130,14,0,17613,0.69,29,12/17/1983 4:15
680940,0,0,120,130,8,0,13793,0.43,12,7/12/1979 10:10
680941,0,0,51,130,19,0,3197,0.17,37,12/17/1994 7:58
680942,0,2,120,130,3,0,3244,0.93,4,11/9/2007 8:17
680992,0,1,120,130,13,0,11392,0.77,18,12/26/1998 8:53
681056,0,2,120,130,7,0,10872,0.45,8,10/15/2006 10:58
681069,0,1,40,130,9,0,6901,0.53,13,11/18/1994 6:20
681074,2,0,6,130,5,0,10742,0.54,12,5/28/2004 11:05
681081,0,0,120,130,6,0,8177,0.44,13,1/25/1999 4:55
681087,0,2,70,130,11,0,310,0.01,31,7/9/1996 11:19
681101,0,1,47,130,7,0,5791,0.77,15,12/21/1999 10:36
681106,0,0,25,130,5,0,1425,0.62,9,2/10/1996 10:38
681142,0,2,120,130,8,0,2068,0.25,9,12/9/2007 11:18
681146,0,2,72,130,7,0,20466,0.98,20,4/1/1992 11:19
681149,0,3,120,130,9,0,38227,0.83,18,1/19/1983 11:50
681152,0,1,120,130,12,0,29545,0.85,40,12/28/1992 8:07
681154,0,0,78,130,7,0,1061,0.25,13,1/20/2000 11:51
681203,0,2,120,97,10,1,11954,0.69,13,9/16/2000 1:22
681214,0,0,38,98,10,1,21313,0.8,17,8/14/1995 1:32
681226,0,0,120,130,16,0,23682,0.32,27,8/28/1998 2:05
681241,0,0,120,130,8,0,5782,0.69,26,10/6/2002 1:45
681261,0,2,120,130,20,0,33259,0.67,38,7/6/1991 2:03
681270,0,0,120,130,13,0,14780,0.32,30,10/10/1984 2:14
681279,0,0,120,130,10,0,717,0.49,15,5/13/1984 2:23
681298,0,1,120,130,14,0,3667,0.36,25,10/25/2004 2:49
681304,0,2,120,130,14,0,7213,0.28,25,3/29/2004 1:50
681305,0,2,120,130,10,0,18864,0.24,20,7/25/1993 4:12
681317,0,1,120,130,8,0,48208,0.8,11,5/16/1995 3:36
681320,0,2,120,130,5,0,6575,0.9,16,6/11/1979 2:42
681341,0,1,120,130,16,0,13372,0.29,24,11/16/2000 10:43
681403,0,0,120,130,7,0,13964,0.71,17,7/9/1996 4:31
681450,0,0,60,130,8,0,60684,0.35,29,1/25/1999 4:21
681501,0,1,120,130,10,0,22877,0.84,23,7/9/1991 5:34
681502,0,0,120,130,3,0,5737,0.91,4,12/9/2007 5:12
681508,0,0,120,130,5,0,27363,0.57,19,10/2/1997 6:30
681511,0,0,44,130,16,0,9185,0.19,36,1/30/1998 5:20
681637,0,1,26,130,9,0,459,0.05,12,10/2/2003 11:22
681644,0,0,120,130,4,0,14478,0.54,8,11/27/1992 7:34
681716,0,0,120,130,8,0,7179,0.56,15,12/21/1999 9:15
681742,0,0,120,130,8,0,11193,0.6,12,10/11/2001 10:58
681752,0,0,120,119,3,1,1193,0.48,10,8/5/1997 5:50
681814,0,2,120,130,5,0,39924,0.81,11,3/24/1994 7:14
681830,0,2,120,130,3,0,2380,0.72,3,3/17/2007 2:01
681831,0,0,120,130,4,0,2918,0.57,11,2/16/1995 5:41
681845,0,0,120,130,6,0,8277,1,6,4/19/2006 7:05
681850,0,2,120,130,11,0,6056,0.3,20,12/6/2002 6:08
681895,0,0,38,130,11,0,3376,0.39,21,12/16/2000 8:57
681948,0,1,120,130,7,0,19726,0.38,25,7/15/2001 1:15
681967,0,0,120,109,9,1,8755,0.76,23,9/29/1992 9:22
682002,0,1,120,130,7,0,5499,0.56,9,12/1/2003 8:54
682014,2,1,16,130,9,0,7506,0.57,11,4/17/1995 10:04
682030,0,1,120,130,7,0,3589,0.56,12,10/7/2002 10:15
682043,0,3,120,130,9,0,9486,0.1,26,4/8/1991 10:53
682053,1,0,4,130,5,0,5545,0.99,14,2/2/1992 9:34
682064,0,1,55,93,11,1,7937,0.56,24,2/20/2000 9:38
682070,0,0,120,130,5,0,13007,0.86,22,6/26/1993 10:53
682078,0,3,31,130,7,0,7178,0.49,11,4/19/2006 10:47
682101,0,0,26,130,7,0,568,0.81,28,5/2/1992 11:20
682142,0,1,30,130,10,0,7274,0.54,16,9/3/2003 4:45
682143,0,1,120,130,6,0,6329,0.59,29,7/19/2000 11:45
682158,0,0,120,130,8,0,1989,0.28,9,10/21/2005 4:15
682162,0,1,37,130,5,0,13908,0.63,22,4/2/1992 10:59
682181,0,0,59,130,13,0,1658,0.18,29,2/9/2002 11:11
682188,0,3,77,130,10,0,8748,0.43,23,12/16/2000 11:16
682198,0,0,120,130,12,0,101429,0.09,33,8/20/1994 12:26
682212,0,1,80,110,8,1,457,0.31,16,2/10/1995 8:32
682246,0,2,120,97,5,1,3104,0.8,11,9/17/2000 5:44
682254,0,2,42,130,6,0,1389,0.93,15,9/17/2000 3:12
682280,0,1,120,130,12,0,12438,0.39,39,3/27/1994 7:37
682295,0,0,120,85,9,1,7238,0.75,13,9/13/2001 9:01
682316,2,1,15,130,6,0,4086,0.16,30,6/29/1987 3:52
682411,0,1,120,130,5,0,6963,0.36,18,9/15/1989 3:19
682422,0,1,120,130,3,0,0,0,7,1/9/2008 1:49
682469,0,0,120,130,9,0,4302,0.14,16,1/26/1999 3:08
682486,0,0,120,130,5,0,8779,0.94,7,12/1/2003 2:38
682488,0,0,120,130,21,0,4147,0.07,38,10/11/1984 3:31
682541,0,2,120,130,10,0,385,0.06,16,7/28/2004 5:58
682554,0,2,61,130,4,0,4885,0.98,12,11/27/1998 3:18
682611,0,2,35,130,13,0,7106,0.5,21,6/27/1993 5:54
682618,0,0,120,130,5,0,1187,0.08,12,11/15/1999 6:20
682633,0,2,72,130,7,0,2421,0.19,16,9/3/1997 7:07
682634,1,0,8,130,4,0,4981,0.96,8,12/16/2000 4:38
682648,0,0,120,130,5,0,7022,0.96,16,3/16/2001 4:35
682652,1,0,4,130,18,0,13515,0.19,43,6/30/1998 5:37
682668,0,0,120,130,3,0,6009,0.67,4,1/24/2005 4:50
682691,1,0,10,130,4,0,1402,0.88,9,10/11/2007 6:13
682766,0,0,120,130,5,0,779,0.15,15,10/17/2000 7:04
682824,0,0,120,130,9,0,9598,0.35,14,6/10/1996 7:53
682833,0,1,57,91,8,1,25670,0.87,21,1/8/1991 7:03
682866,0,1,61,130,7,0,6928,0.69,19,6/9/2002 9:02
682867,0,0,63,130,6,0,23290,0.95,22,2/23/1988 7:42
682940,0,3,120,130,3,0,3103,0.68,5,6/8/2006 8:13
682941,0,1,41,130,10,0,13088,0.57,43,2/20/2000 9:34
682952,0,2,120,130,5,0,15359,0.78,7,4/22/2004 3:44
682975,0,0,120,130,8,0,10428,0.27,26,2/21/1994 10:30
683016,1,1,17,130,11,0,14505,0.68,19,10/27/2004 2:46
683020,0,2,120,130,7,0,661,0.07,9,3/28/1999 2:15
683037,0,3,26,130,7,0,5771,0.17,24,6/22/1994 5:18
683080,0,0,120,130,5,0,1934,0.15,9,6/25/2005 6:34
683089,0,3,120,130,15,0,5842,0.34,30,10/9/1996 7:10
683109,0,1,34,130,17,0,61806,0.79,63,4/7/1997 7:55
683110,0,0,120,130,9,0,41346,0.35,39,11/11/1994 2:23
683134,0,0,120,130,9,0,26541,0.49,19,1/22/2000 7:10
683149,0,2,79,130,21,0,9522,0.48,30,12/29/1992 8:37
683164,0,0,35,130,6,0,4277,0.81,10,11/12/2001 7:39
683165,0,1,120,130,4,0,5475,0.49,14,1/23/1994 7:39
683166,0,0,63,130,6,0,19528,0.82,22,5/7/1997 8:41
683175,0,0,78,130,4,0,2230,0.74,11,12/8/1996 8:15
683177,0,1,120,130,6,0,10909,0.85,9,10/27/2004 8:57
683183,0,0,120,130,6,0,10533,0.49,8,2/24/2005 7:57
683184,0,0,120,130,12,0,26126,0.5,35,4/3/1992 8:10
683201,0,0,120,130,14,0,11435,0.11,39,5/23/1994 9:07
683227,0,0,120,130,6,0,9863,0.76,20,8/28/2004 9:32
683236,1,3,10,130,12,0,40169,0.63,32,4/15/1984 9:24
683251,0,0,73,130,12,0,21016,0.62,32,6/1/1998 10:03
683311,0,1,120,130,9,0,8930,0.62,13,11/2/2003 9:37
683337,0,1,120,130,14,0,566,0.02,40,10/21/1988 10:52
683411,0,1,65,130,9,0,10761,0.95,35,7/17/1995 11:39
683428,1,0,19,130,6,0,8685,0.97,20,10/6/1991 12:06
683476,0,0,120,89,11,1,6948,0.4,17,7/18/1989 12:21
683477,0,0,120,130,15,0,4024,0.37,22,6/21/2003 9:54
683478,0,1,120,130,2,0,4925,0.99,5,10/9/1996 2:15
